,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,Id,KitchenAbvGr,KitchenQual,LotArea,LotConfig,LotFrontage,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,CentralAir_N,CentralAir_Y,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_ELO,Utilities_NoSeWa,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,target1
1157,1314,0,0,2,3.0,3.0,1.0,904.0,0.0,6.0,1.0,1.0,0.0,3.0,410.0,2.0,2.0,4.0,0,2.0,3.0,3.0,3.0,4.0,1,2.0,2,7.0,626.0,2.0,3.0,2.0,3.0,5.0,2008.0,1314,0,1.0,4.0,1158,1,3.0,5001,4.0,34.0,0,120,1.0,166.0,6.0,0,7,62,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1314.0,172,2007,2008,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,230000
1158,1580,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1580.0,1.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,830.0,3.0,3.0,2.0,3.0,5.0,2008.0,1580,0,1.0,4.0,1159,1,3.0,11932,2.0,92.0,0,20,1.0,186.0,1.0,0,6,24,5,8,2.0,0,0.0,1.0,1.0,5.0,3.0,0,7,1580.0,0,2007,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,235128
1159,943,933,0,4,0.0,3.0,1.0,442.0,0.0,5.0,1.0,0.0,0.0,2.0,459.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,1.0,2,7.0,540.0,2.0,3.0,2.0,4.0,5.0,1974.0,1876,1,1.0,2.0,1160,1,3.0,9120,4.0,76.0,0,60,1.0,270.0,5.0,0,7,69,6,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,8,901.0,0,1974,1974,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,185000
1160,855,601,0,3,3.0,3.0,1.0,311.0,0.0,5.0,1.0,0.0,0.0,3.0,544.0,2.0,2.0,4.0,0,2.0,2.0,3.0,3.0,3.0,1,1.0,2,7.0,440.0,2.0,3.0,1.0,3.0,5.0,1978.0,1456,1,1.0,1.0,1161,1,2.0,2280,4.0,24.0,0,160,1.0,0.0,5.0,0,7,0,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,855.0,26,1978,1978,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,146000
1161,1640,0,216,3,0.0,3.0,1.0,728.0,0.0,4.0,1.0,1.0,0.0,2.0,568.0,4.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,1.0,1,7.0,924.0,2.0,3.0,1.0,3.0,1.0,1993.0,1640,0,1.0,4.0,1162,1,3.0,14778,1.0,68.0,0,20,1.0,72.0,4.0,0,11,0,7,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,7,1296.0,108,1954,2006,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,224000
1162,894,0,0,3,0.0,3.0,1.0,492.0,0.0,4.0,1.0,0.0,0.0,3.0,402.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,1.0,1,1.0,1,7.0,450.0,2.0,3.0,3.0,3.0,5.0,1968.0,894,0,1.0,3.0,1163,1,2.0,8724,4.0,109.0,0,20,1.0,0.0,4.0,0,5,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,894.0,0,1968,1968,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,129000
1163,1258,0,0,0,2.0,3.0,3.0,1198.0,0.0,6.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,0,2.0,2.0,2.0,2.0,0.0,0,1.0,0,7.0,400.0,2.0,3.0,1.0,2.0,2.0,1969.0,1258,2,1.0,2.0,1164,2,2.0,12900,4.0,60.0,0,90,1.0,0.0,6.0,0,1,0,4,4,2.0,0,0.0,1.0,1.0,2.0,8.0,0,6,1198.0,120,1969,1969,2008,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,108959
1164,1432,0,0,2,0.0,3.0,4.0,680.0,391.0,5.0,3.0,1.0,0.0,3.0,289.0,1.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,1,7.0,588.0,2.0,3.0,1.0,3.0,5.0,1978.0,1432,1,1.0,4.0,1165,1,3.0,16157,2.0,68.0,0,80,1.0,0.0,5.0,0,6,180,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1360.0,168,1978,1978,2007,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,194000
1165,1502,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1502.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,644.0,2.0,3.0,2.0,3.0,5.0,2009.0,1502,0,1.0,4.0,1166,1,3.0,9541,4.0,79.0,0,20,1.0,268.0,1.0,0,9,114,5,7,2.0,0,0.0,1.0,1.0,5.0,6.0,0,7,1502.0,0,2009,2009,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,233170
1166,1694,0,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1694.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,776.0,3.0,3.0,2.0,3.0,5.0,2008.0,1694,0,1.0,4.0,1167,1,3.0,10475,0.0,64.0,0,20,1.0,72.0,1.0,0,2,33,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1694.0,160,2008,2008,2010,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,245350
1167,959,712,0,3,0.0,3.0,1.0,786.0,0.0,6.0,1.0,1.0,0.0,3.0,173.0,6.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,472.0,2.0,3.0,3.0,3.0,5.0,2000.0,1671,1,1.0,4.0,1168,1,2.0,10852,4.0,58.0,0,60,1.0,0.0,6.0,0,2,38,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,959.0,0,2000,2000,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,173000
1168,1236,872,0,4,0.0,3.0,1.0,626.0,0.0,3.0,1.0,0.0,0.0,2.0,501.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,1.0,2,7.0,540.0,2.0,3.0,1.0,3.0,4.0,1935.0,2108,0,1.0,4.0,1169,1,3.0,13728,0.0,120.0,0,70,1.0,0.0,3.0,0,7,0,7,6,2.0,0,0.0,1.0,3.0,4.0,8.0,90,7,1127.0,0,1935,1986,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,235000
1169,1831,1796,0,4,0.0,3.0,4.0,1387.0,0.0,6.0,1.0,1.0,0.0,4.0,543.0,2.0,2.0,4.0,0,3.0,3.0,0.0,0.0,3.0,1,2.0,3,7.0,807.0,3.0,3.0,3.0,3.0,5.0,1995.0,3627,1,1.0,4.0,1170,1,3.0,35760,1.0,118.0,0,60,1.0,1378.0,6.0,0,7,76,5,10,2.0,0,0.0,1.0,3.0,4.0,8.0,0,10,1930.0,361,1995,1996,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,625000
1170,1118,0,0,3,0.0,3.0,3.0,522.0,0.0,5.0,1.0,1.0,0.0,2.0,574.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,1.0,1,1.0,1,7.0,358.0,1.0,3.0,3.0,3.0,5.0,1977.0,1118,0,1.0,2.0,1171,1,2.0,9880,4.0,76.0,0,80,1.0,0.0,5.0,0,7,0,6,6,2.0,576,2.0,1.0,1.0,4.0,8.0,0,6,1096.0,203,1977,1977,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,171000
1171,1261,0,0,3,0.0,3.0,1.0,662.0,0.0,5.0,1.0,1.0,0.0,2.0,599.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,1.0,1,7.0,433.0,2.0,3.0,2.0,3.0,5.0,1958.0,1261,0,1.0,4.0,1172,1,2.0,9120,4.0,76.0,0,20,1.0,0.0,5.0,1400,11,0,6,6,2.0,0,0.0,1.0,3.0,4.0,8.0,288,6,1261.0,0,1958,1958,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,163000
1172,625,625,0,2,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,625.0,2.0,2.0,4.0,0,2.0,3.0,4.0,4.0,0.0,0,2.0,2,7.0,625.0,2.0,3.0,3.0,3.0,1.0,2006.0,1250,1,1.0,4.0,1173,1,3.0,4017,4.0,35.0,0,160,3.0,0.0,1.0,0,3,54,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,625.0,0,2006,2007,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,171900
1173,1636,971,0,3,0.0,3.0,1.0,152.0,469.0,3.0,4.0,0.0,0.0,2.0,977.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,3086,0,1.0,2.0,1174,1,4.0,18030,4.0,138.0,479,50,1.0,0.0,3.0,0,3,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,12,1598.0,122,1946,1994,2007,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,200500
1174,1170,1175,0,4,0.0,3.0,1.0,503.0,0.0,3.0,1.0,0.0,0.0,3.0,449.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,0.0,2,7.0,360.0,2.0,3.0,1.0,3.0,1.0,1932.0,2345,1,1.0,2.0,1175,1,2.0,16560,4.0,80.0,0,70,1.0,0.0,3.0,0,7,0,8,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,9,952.0,0,1932,1950,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,239000
1175,2129,743,0,4,0.0,3.0,1.0,700.0,0.0,6.0,1.0,0.0,0.0,3.0,983.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,1,2.0,2,7.0,541.0,2.0,3.0,3.0,3.0,5.0,1992.0,2872,1,1.0,4.0,1176,1,3.0,10678,4.0,85.0,0,50,1.0,337.0,6.0,0,4,33,5,8,2.0,0,0.0,1.0,3.0,4.0,8.0,0,9,1683.0,0,1992,2000,2007,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,285000
1176,923,0,0,3,0.0,3.0,1.0,658.0,0.0,5.0,1.0,1.0,0.0,2.0,218.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,264.0,1.0,3.0,1.0,3.0,5.0,1984.0,923,0,1.0,2.0,1177,1,2.0,6951,1.0,37.0,0,20,1.0,0.0,5.0,0,10,0,5,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,876.0,362,1984,1985,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,119500
1177,818,406,0,3,0.0,3.0,1.0,468.0,0.0,3.0,1.0,0.0,0.0,2.0,350.0,0.0,2.0,4.0,116,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,210.0,1.0,3.0,1.0,3.0,1.0,1926.0,1224,0,1.0,2.0,1178,1,2.0,3950,4.0,68.0,0,50,0.0,0.0,3.0,0,12,0,8,6,1.0,0,0.0,1.0,1.0,4.0,8.0,0,5,818.0,0,1926,2004,2009,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,115000
1178,820,523,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,731.0,2.0,2.0,4.0,102,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,186.0,1.0,3.0,1.0,2.0,1.0,1921.0,1343,1,1.0,4.0,1179,1,2.0,7681,2.0,54.0,0,50,1.0,0.0,1.0,0,7,0,6,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,731.0,192,1921,1950,2009,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,154900
1179,1124,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,190,2.0,2.0,0.0,0.0,4.0,1,3.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.0,1124,0,1.0,3.0,1180,1,2.0,8335,0.0,77.0,0,20,1.0,0.0,0.0,0,4,36,5,5,1.0,0,0.0,1.0,1.0,4.0,8.0,0,5,0.0,0,1954,1954,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,93000
1180,1298,1216,0,4,0.0,3.0,1.0,1216.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,5.0,2,7.0,693.0,2.0,3.0,3.0,3.0,5.0,1990.0,2514,1,1.0,4.0,1181,1,2.0,11170,0.0,68.0,0,60,1.0,0.0,2.0,0,4,0,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,1216.0,0,1990,1991,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,250000
1181,1652,0,153,2,4.0,3.0,4.0,1480.0,0.0,6.0,1.0,1.0,1.0,4.0,120.0,2.0,2.0,4.0,0,2.0,4.0,4.0,4.0,4.0,1,2.0,2,7.0,482.0,2.0,3.0,3.0,3.0,5.0,2008.0,1652,0,1.0,4.0,1182,1,3.0,5587,4.0,64.0,0,120,0.0,186.0,6.0,0,11,53,5,8,2.0,0,0.0,1.0,3.0,5.0,6.0,0,5,1600.0,162,2008,2008,2008,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,392500
1182,2411,2065,0,4,0.0,3.0,3.0,2096.0,0.0,6.0,1.0,1.0,0.0,4.0,300.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,3.0,2,2.0,3,7.0,813.0,3.0,3.0,3.0,3.0,5.0,1996.0,4476,1,1.0,4.0,1183,1,4.0,15623,0.0,160.0,0,60,1.0,0.0,6.0,0,7,78,5,10,2.0,555,3.0,1.0,3.0,0.0,8.0,0,10,2396.0,171,1996,1996,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,745000
1183,1130,0,0,2,0.0,3.0,1.0,821.0,0.0,3.0,1.0,1.0,0.0,2.0,299.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,720.0,2.0,3.0,1.0,3.0,1.0,1970.0,1130,0,1.0,4.0,1184,1,2.0,10800,4.0,60.0,0,30,1.0,0.0,3.0,0,6,0,6,5,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,1120.0,229,1920,1950,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,120000
1184,1572,0,0,3,0.0,3.0,4.0,1159.0,0.0,3.0,1.0,1.0,0.0,2.0,413.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,2,1.0,1,7.0,995.0,3.0,3.0,2.0,3.0,6.0,1963.0,1572,1,1.0,3.0,1185,1,2.0,35133,4.0,50.0,0,20,1.0,226.0,3.0,0,5,263,4,5,2.0,0,0.0,1.0,3.0,4.0,8.0,263,5,1572.0,0,1963,1963,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,186700
1185,949,272,0,4,0.0,3.0,1.0,392.0,0.0,4.0,1.0,1.0,0.0,2.0,392.0,2.0,2.0,4.0,236,3.0,2.0,0.0,0.0,0.0,0,0.0,1,7.0,392.0,1.0,3.0,1.0,3.0,5.0,1965.0,1221,0,1.0,3.0,1186,1,2.0,9738,4.0,60.0,0,50,1.0,0.0,4.0,0,3,0,7,5,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,784.0,0,1924,1950,2006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,104900
1186,1014,685,0,3,1.0,3.0,2.0,440.0,0.0,4.0,1.0,1.0,0.0,1.0,538.0,0.0,0.0,4.0,0,2.0,2.0,1.0,1.0,0.0,0,1.0,2,7.0,420.0,2.0,2.0,1.0,2.0,2.0,1920.0,1699,0,1.0,2.0,1187,2,2.0,10615,0.0,107.0,0,190,1.0,0.0,4.0,0,8,74,5,3,2.0,0,0.0,1.0,1.0,0.0,8.0,0,7,978.0,0,1900,1970,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,95000
1187,1624,0,0,2,0.0,3.0,1.0,1456.0,0.0,6.0,1.0,1.0,0.0,3.0,168.0,2.0,2.0,4.0,192,2.0,3.0,0.0,0.0,2.0,1,2.0,2,7.0,757.0,3.0,3.0,2.0,3.0,5.0,1994.0,1624,0,1.0,4.0,1188,1,3.0,12461,0.0,89.0,0,20,1.0,0.0,6.0,0,7,114,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,1624.0,0,1994,1995,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,262000
1188,831,829,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,831.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,493.0,2.0,3.0,2.0,3.0,5.0,2002.0,1660,1,1.0,4.0,1189,1,3.0,8935,4.0,68.0,0,60,1.0,95.0,1.0,0,7,68,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,831.0,144,2002,2002,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,195000
1189,1028,776,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,994.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,3.0,1,2.0,2,7.0,442.0,2.0,3.0,3.0,3.0,5.0,1999.0,1804,1,1.0,3.0,1190,1,3.0,7500,4.0,60.0,0,60,1.0,0.0,1.0,0,6,60,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,994.0,140,1999,1999,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,189000
1190,1622,0,0,3,1.0,3.0,3.0,1159.0,0.0,4.0,1.0,1.0,0.0,2.0,90.0,2.0,2.0,4.0,0,3.0,2.0,1.0,1.0,3.0,1,1.0,1,7.0,1356.0,4.0,3.0,3.0,3.0,6.0,1975.0,1622,0,1.0,4.0,1191,1,2.0,32463,4.0,68.0,0,190,1.0,149.0,4.0,0,3,0,4,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,1249.0,439,1961,1975,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,168000
1191,764,677,0,2,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,776.0,2.0,2.0,4.0,0,2.0,3.0,3.0,3.0,0.0,0,2.0,2,7.0,492.0,2.0,3.0,1.0,3.0,1.0,1999.0,1441,1,1.0,4.0,1192,1,3.0,2645,4.0,24.0,0,160,3.0,456.0,1.0,0,11,0,5,8,2.0,0,0.0,1.0,1.0,4.0,8.0,0,5,776.0,206,1999,2000,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,174000
1192,842,630,0,3,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,702.0,2.0,2.0,4.0,84,2.0,2.0,0.0,0.0,0.0,0,2.0,1,7.0,250.0,1.0,2.0,1.0,3.0,1.0,1925.0,1472,0,1.0,3.0,1193,1,3.0,9600,4.0,60.0,0,50,0.0,0.0,1.0,0,7,0,8,5,0.0,0,0.0,1.0,2.0,4.0,8.0,0,6,702.0,0,1925,1994,2007,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,125000
1193,1224,0,0,2,4.0,3.0,1.0,883.0,0.0,6.0,1.0,1.0,0.0,4.0,341.0,2.0,2.0,4.0,0,2.0,2.0,4.0,4.0,0.0,0,2.0,2,7.0,402.0,2.0,3.0,3.0,3.0,5.0,1999.0,1224,0,1.0,4.0,1194,1,2.0,4500,2.0,68.0,0,120,0.0,425.0,6.0,0,6,304,5,6,2.0,0,0.0,1.0,3.0,4.0,8.0,0,5,1224.0,0,1999,1999,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,165000
1194,663,689,0,4,0.0,3.0,1.0,371.0,0.0,5.0,1.0,0.0,0.0,2.0,292.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,299.0,1.0,3.0,3.0,3.0,5.0,1969.0,1352,1,1.0,2.0,1195,1,2.0,9364,0.0,80.0,0,60,1.0,143.0,5.0,0,3,36,7,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,7,663.0,379,1969,1969,2010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,158000
1195,728,728,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,728.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,400.0,2.0,3.0,3.0,3.0,5.0,2005.0,1456,1,1.0,4.0,1196,1,3.0,8029,4.0,51.0,0,60,1.0,0.0,1.0,0,7,24,5,6,2.0,0,0.0,1.0,1.0,4.0,8.0,0,8,728.0,100,2005,2005,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,176000
1196,879,984,0,4,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,879.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,4.0,1,2.0,2,7.0,660.0,3.0,3.0,3.0,3.0,3.0,2006.0,1863,1,1.0,4.0,1197,1,3.0,14054,4.0,58.0,0,60,1.0,0.0,1.0,0,11,17,5,7,2.0,0,0.0,1.0,1.0,5.0,6.0,0,9,879.0,100,2006,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,219210
1197,815,875,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,815.0,2.0,2.0,4.0,330,2.0,2.0,0.0,0.0,4.0,1,0.0,1,7.0,225.0,1.0,3.0,1.0,3.0,1.0,1916.0,1690,0,1.0,4.0,1198,1,2.0,8850,0.0,65.0,0,75,0.0,0.0,1.0,0,7,0,6,7,2.0,0,0.0,1.0,1.0,4.0,5.0,0,7,815.0,0,1916,1950,2006,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,144000
1198,1212,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1212.0,2.0,2.0,4.0,0,2.0,3.0,0.0,0.0,0.0,0,2.0,2,7.0,573.0,2.0,3.0,2.0,3.0,5.0,2001.0,1212,0,1.0,4.0,1199,1,3.0,9100,4.0,70.0,0,20,1.0,0.0,1.0,0,6,0,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1212.0,356,2001,2001,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,178000
1199,1382,0,0,3,0.0,3.0,1.0,547.0,0.0,3.0,1.0,0.0,0.0,2.0,504.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,1.0,1,1.0,1,7.0,459.0,2.0,3.0,1.0,3.0,5.0,1974.0,1382,1,1.0,3.0,1200,1,2.0,11235,4.0,75.0,0,20,1.0,51.0,3.0,0,10,82,5,4,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,1051.0,0,1963,1979,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,148000
1200,864,0,0,3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,864.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,1.0,1,7.0,280.0,1.0,3.0,1.0,3.0,5.0,1972.0,864,0,1.0,3.0,1201,1,2.0,9353,4.0,71.0,0,20,1.0,0.0,1.0,0,7,0,5,4,2.0,0,0.0,1.0,1.0,0.0,7.0,0,5,864.0,0,1970,1970,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,116050
1201,866,913,0,3,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,866.0,2.0,2.0,4.0,0,2.0,2.0,0.0,0.0,0.0,0,2.0,2,7.0,546.0,2.0,3.0,2.0,3.0,5.0,1998.0,1779,1,1.0,4.0,1202,1,3.0,10400,0.0,80.0,0,60,1.0,0.0,1.0,0,3,36,5,7,2.0,0,0.0,1.0,1.0,4.0,8.0,0,6,866.0,198,1998,1998,2009,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,197900
